	chrs	pos	DCIS	INV
SNP5183	6	47625000	0.432856	0.45152
SNP5184	6	47875000	0.452427	0.420588
SNP5185	6	49375000	0.438849	0.469945
SNP5186	6	49625000	0.450725	0.475
SNP5187	6	49875000	0.431596	0.434986
SNP5188	6	50125000	0.412017	0.5
SNP5189	6	50875000	0.453351	0.472779
SNP5190	6	51375000	0.455357	0.458824
SNP5191	6	51625000	0.437284	0.441785
SNP5192	6	51875000	0.449351	0.401575
SNP5193	6	52125000	0.436652	0.445033
SNP5194	6	52625000	0.423163	0.427586
SNP5195	6	52875000	0.460526	0.423453
SNP5196	6	53125000	0.430723	0.420213
SNP5197	6	53375000	0.468013	0.364865
SNP5198	6	53625000	0.463768	0.453333
SNP5199	6	53875000	0.397321	0.442105
SNP5200	6	54125000	0.433681	0.444832
SNP5201	6	54375000	0.445902	0.459459
SNP5202	6	54625000	0.425856	0.44
SNP5203	6	54875000	0.41784	0.343284
SNP5204	6	55125000	0.431843	0.438272
SNP5205	6	55375000	0.449643	0.400673
SNP5206	6	55625000	0.441948	0.44697
SNP5207	6	55875000	0.422695	0.362637
SNP5208	6	56125000	0.422311	0.40625
SNP5209	6	56375000	0.433983	0.432878
SNP5210	6	57125000	0.434987	0.423625
SNP5211	6	57375000	0.347458	0.397004
SNP5212	6	57625000	0.366071	0.435986
SNP5213	6	58125000	0.495968	0.445946
SNP5214	6	58875000	0.484556	0.457865
SNP5215	6	61875000	0.256108	0.294416
SNP5216	6	62375000	0.345679	0.469388
SNP5217	6	62625000	0.434211	0.453125
SNP5218	6	63875000	0.454416	0.4375
SNP5219	6	64125000	0.415929	0.344828
SNP5220	6	64375000	0.460036	0.427419
SNP5221	6	65625000	0.378223	0.371795
SNP5222	6	66125000	0.435146	0.404651
SNP5223	6	66875000	0.430052	0.421053
SNP5224	6	68625000	0.459016	0.456522
SNP5225	6	69625000	0.437975	0.414286
SNP5226	6	69875000	0.402542	0.434783
SNP5227	6	70125000	0.411585	0.46114
SNP5228	6	70375000	0.394919	0.376307
SNP5229	6	70625000	0.385816	0.432039
SNP5230	6	70875000	0.423038	0.415777
SNP5231	6	71125000	0.411765	0.434599
SNP5232	6	71375000	0.174194	0.262295
SNP5233	6	71625000	0.294643	0.391304
SNP5234	6	71875000	0.304348	0.447917
SNP5235	6	72125000	0.267782	0.362069
SNP5236	6	72375000	0.268817	0.461538
SNP5237	6	72875000	0.239209	0.394144
SNP5238	6	73125000	0.25641	0.457143
SNP5239	6	73625000	0.270492	0.440476
SNP5240	6	73875000	0.293924	0.372822
SNP5241	6	74125000	0.285714	0.433594
SNP5242	6	74375000	0.263844	0.382682
SNP5243	6	74625000	0.264122	0.343284
SNP5244	6	75625000	0.0833333	0.375
SNP5245	6	75875000	0.241657	0.397306
SNP5246	6	76125000	0.0769231	0.4375
SNP5247	6	76625000	0.226937	0.441799
SNP5248	6	78125000	0.240741	0.363636
SNP5249	6	79625000	0.242105	0.32967
SNP5250	6	79875000	0.299728	0.396825
SNP5251	6	80125000	0.318182	0.402844
SNP5252	6	80625000	0.266594	0.404459
SNP5253	6	80875000	0.291284	0.411924
SNP5254	6	81125000	0.212654	0.355263
SNP5255	6	81375000	0.344444	0.425
SNP5256	6	82875000	0.3125	0.355932
SNP5257	6	83875000	0.144737	0.428571
SNP5258	6	84375000	0.343972	0.4875
SNP5259	6	85125000	0.186047	0.285714
SNP5260	6	85375000	0.26097	0.354839
SNP5261	6	85875000	0.464567	0.26087
SNP5262	6	86125000	0.341909	0.308151
SNP5263	6	86375000	0.337255	0.334928
SNP5264	6	86875000	0.343373	0.354167
SNP5265	6	87625000	0.15	0.322335
SNP5266	6	87875000	0.357942	0.239819
SNP5267	6	88125000	0.301174	0.274125
SNP5268	6	88375000	0.327617	0.252757
SNP5269	6	88875000	0.307692	0.248387
SNP5270	6	89125000	0.336538	0.257143
SNP5271	6	89625000	0.318584	0.296296
SNP5272	6	89875000	0.277778	0.276194
SNP5273	6	90125000	0.357561	0.269103
SNP5274	6	90375000	0.317545	0.276188
SNP5275	6	90625000	0.326923	0.260563
SNP5276	6	90875000	0.268456	0.234043
SNP5277	6	96875000	0.256757	0.376623
SNP5278	6	97125000	0.261261	0.47191
SNP5279	6	97375000	0.29078	0.466667
SNP5280	6	97625000	0.229487	0.375
SNP5281	6	98625000	0.222222	0.471698
SNP5282	6	99125000	0.318681	0.490196
SNP5283	6	99375000	0.280443	0.327273
SNP5284	6	99625000	0.246575	0.37037
SNP5285	6	99875000	0.269743	0.372881
SNP5286	6	100375000	0.188119	0.294118
SNP5287	6	100875000	0.270451	0.36413
SNP5288	6	101125000	0.284615	0.334601
SNP5289	6	101375000	0.192132	0.384615
SNP5290	6	104375000	0.217391	0.464286
SNP5291	6	105125000	0.169463	0.412698
SNP5292	6	105375000	0.346341	0.375
SNP5293	6	105875000	0.387866	0.356784
SNP5294	6	106125000	0.28254	0.439655
SNP5295	6	106625000	0.210526	0.453704
SNP5296	6	106875000	0.228788	0.365591
SNP5297	6	107125000	0.226614	0.40824
SNP5298	6	107375000	0.326087	0.445312
SNP5299	6	107625000	0.227848	0.38961
SNP5300	6	107875000	0.286458	0.396226
SNP5301	6	108125000	0.331683	0.465116
SNP5302	6	108375000	0.313953	0.395062
SNP5303	6	108625000	0.29097	0.435484
SNP5304	6	109125000	0.271429	0.429412
SNP5305	6	109375000	0.256014	0.42246
SNP5306	6	109875000	0.279476	0.403571
SNP5307	6	110125000	0.230769	0.422414
SNP5308	6	110375000	0.329268	0.492537
SNP5309	6	110625000	0.255352	0.417778
SNP5310	6	110875000	0.239011	0.327273
SNP5311	6	111375000	0.311111	0.261905
SNP5312	6	112125000	0.436937	0.441176
SNP5313	6	112375000	0.229927	0.413868
SNP5314	6	112625000	0.286538	0.361538
SNP5315	6	112875000	0.252294	0.5
SNP5316	6	114375000	0.261682	0.48
SNP5317	6	116375000	0.255507	0.435115
SNP5318	6	116625000	0.179577	0.409524
SNP5319	6	116875000	0.283784	0.352941
SNP5320	6	117125000	0.291317	0.432877
SNP5321	6	117625000	0.238682	0.42542
SNP5322	6	117875000	0.190193	0.424731
SNP5323	6	118125000	0.252941	0.464286
SNP5324	6	118875000	0.264095	0.413127
SNP5325	6	119375000	0.20403	0.428571
SNP5326	6	119625000	0.307692	0.428571
SNP5327	6	121375000	0.180328	0.322581
SNP5328	6	121625000	0.275846	0.415214
SNP5329	6	122625000	0.211538	0.440476
SNP5330	6	122875000	0.242991	0.432836
SNP5331	6	123125000	0.271186	0.408511
SNP5332	6	123625000	0.22807	0.424242
SNP5333	6	123875000	0.287072	0.417647
SNP5334	6	124625000	0.240283	0.425926
SNP5335	6	125375000	0.305654	0.389706
SNP5336	6	126125000	0.277519	0.381443
SNP5337	6	126375000	0.297297	0.443925
SNP5338	6	127875000	0.240088	0.406977
SNP5339	6	128125000	0.194245	0.357143
SNP5340	6	128375000	0.294006	0.426513
SNP5341	6	129625000	0.266033	0.382353
SNP5342	6	129875000	0.272675	0.423823
SNP5343	6	130375000	0.261665	0.41115
SNP5344	6	131375000	0.194079	0.459459
SNP5345	6	131625000	0.27323	0.455285
SNP5346	6	131875000	0.241311	0.413462
SNP5347	6	132125000	0.208941	0.42811
SNP5348	6	132625000	0.277427	0.416988
SNP5349	6	132875000	0.218673	0.432432
SNP5350	6	133125000	0.252274	0.417316
SNP5351	6	133625000	0.292929	0.5
SNP5352	6	133875000	0.28125	0.453441
SNP5353	6	134375000	0.345361	0.421053
SNP5354	6	134625000	0.266667	0.416667
SNP5355	6	135375000	0.272901	0.375887
SNP5356	6	135625000	0.206633	0.422311
SNP5357	6	136875000	0.256449	0.433526
SNP5358	6	137125000	0.248442	0.387205
SNP5359	6	137375000	0.268293	0.431818
SNP5360	6	137875000	0.200608	0.402174
SNP5361	6	138125000	0.286604	0.441176
SNP5362	6	138375000	0.230928	0.364548
SNP5363	6	138625000	0.277184	0.426136
SNP5364	6	138875000	0.284211	0.438735
SNP5365	6	139125000	0.285626	0.390585
SNP5366	6	139375000	0.252336	0.227273
SNP5367	6	139625000	0.275641	0.428571
SNP5368	6	140625000	0.15625	0.285714
SNP5369	6	142375000	0.182796	0.304348
SNP5370	6	143125000	0.184028	0.414773
SNP5371	6	143625000	0.299401	0.482143
SNP5372	6	144625000	0.319444	0.193548
SNP5373	6	144875000	0.255708	0.424242
SNP5374	6	145125000	0.333333	0.481481
SNP5375	6	145875000	0.281915	0.443636
SNP5376	6	146125000	0.295385	0.427419
SNP5377	6	146375000	0.322709	0.348485
SNP5378	6	146875000	0.312312	0.420455
SNP5379	6	147125000	0.258466	0.441667
SNP5380	6	147625000	0.225352	0.339286
SNP5381	6	148125000	0.256944	0.491525
SNP5382	6	148875000	0.256303	0.39604
SNP5383	6	149125000	0.237762	0.392157
SNP5384	6	149375000	0.375	0.349823
SNP5385	6	149875000	0.234483	0.404762
SNP5386	6	150375000	0.238042	0.395112
SNP5387	6	150625000	0.271084	0.484848
SNP5388	6	151125000	0.265356	0.36036
SNP5389	6	151375000	0.28447	0.427245
SNP5390	6	151625000	0.150538	0.157895
SNP5391	6	152375000	0.270688	0.426299
SNP5392	6	152625000	0.27669	0.388672
SNP5393	6	152875000	0.213115	0.394495
SNP5394	6	153125000	0.306122	0.368421
SNP5395	6	153375000	0.279357	0.395425
SNP5396	6	153625000	0.15	0.25
SNP5397	6	154375000	0.339286	0.49
SNP5398	6	154625000	0.25	0.403361
SNP5399	6	154875000	0.236014	0.438776
SNP5400	6	155375000	0.281513	0.409449
SNP5401	6	155625000	0.242472	0.423988
SNP5402	6	155875000	0.247059	0.413793
SNP5403	6	157375000	0.190789	0.369427
SNP5404	6	157625000	0.303571	0.266667
SNP5405	6	157875000	0.285329	0.398176
SNP5406	6	158125000	0.264095	0.38835
SNP5407	6	158375000	0.282759	0.294118
SNP5408	6	158625000	0.239963	0.437659
SNP5409	6	158875000	0.169492	0.416667
SNP5410	6	159125000	0.274885	0.423232
SNP5411	6	159375000	0.191566	0.38961
SNP5412	6	159625000	0.225806	0.423729
SNP5413	6	159875000	0.292135	0.461538
SNP5414	6	160125000	0.426471	0.428571
SNP5415	6	160375000	0.253191	0.397143
SNP5416	6	160625000	0.240466	0.388811
SNP5417	6	160875000	0.25469	0.412121
SNP5418	6	161125000	0.256155	0.429722
SNP5419	6	161375000	0.238095	0.307692
SNP5420	6	161625000	0.236842	0.363636
SNP5421	6	162375000	0.263889	0.375
SNP5422	6	162625000	0.324324	0.416667
SNP5423	6	163375000	0.266667	0.5
SNP5424	6	163875000	0.237548	0.444444
SNP5425	6	165625000	0.276873	0.457143
SNP5426	6	165875000	0.189003	0.477477
SNP5427	6	166625000	0.275825	0.418557
SNP5428	6	166875000	0.284595	0.384615
SNP5429	6	167375000	0.128131	0.203593
SNP5430	6	167625000	0.210262	0.318783
SNP5431	6	167875000	0.217391	0.258065
SNP5432	6	168375000	0.16267	0.276786
SNP5433	6	168625000	0.137725	0.226121
SNP5434	6	168875000	0.21087	0.371134
SNP5435	6	169375000	0.318182	0.0833333
SNP5436	6	169625000	0.14731	0.272534
SNP5437	6	169875000	0.130435	0.0833333
SNP5438	6	170125000	0.132154	0.246815
SNP5439	6	170625000	0.160622	0.264069
SNP5440	6	170875000	0.164654	0.279661
SNP5441	7	125000	0.156863	0.191489
SNP5442	7	375000	0.107018	0.209607
SNP5443	7	625000	0.0800712	0.153226
SNP5444	7	875000	0.0646651	0.19322
SNP5445	7	1125000	0.0541045	0.178378
SNP5446	7	1375000	0.0294118	0.173333
SNP5447	7	1625000	0.0611326	0.137124
SNP5448	7	1875000	0.0608696	0.139535
SNP5449	7	2125000	0.05	0.233333
SNP5450	7	2375000	0.102703	0.186441
SNP5451	7	2625000	0.0657318	0.173789
SNP5452	7	2875000	0.0442478	0.168224
SNP5453	7	4125000	0.0298755	0.110112
SNP5454	7	4375000	0.0424242	0.178571
SNP5455	7	4875000	0.0405904	0.0471698
SNP5456	7	5125000	0.036385	0.147059
SNP5457	7	5375000	0.0386179	0.142857
SNP5458	7	5625000	0.0413223	0.0909091
SNP5459	7	5875000	0.0945034	0.175978
SNP5460	7	6125000	0.0250965	0.122293
SNP5461	7	6375000	0.0334789	0.105578
SNP5462	7	6625000	0.0381569	0.103926
SNP5463	7	6875000	0.0424028	0.183805
SNP5464	7	7125000	0.0493274	0.105263
SNP5465	7	7625000	0.115385	0.181818
SNP5466	7	7875000	0.0470588	0.100592
SNP5467	7	8125000	0.0423497	0.0725806
SNP5468	7	9375000	0.03125	0.125
SNP5469	7	10375000	0.0380048	0.0989583
SNP5470	7	11125000	0.0752688	0
SNP5471	7	11625000	0.0474308	0.117241
SNP5472	7	11875000	0.0196078	0.057377
SNP5473	7	12375000	0.0541237	0.0968992
SNP5474	7	12625000	0.0355153	0.108659
SNP5475	7	13875000	0.0403587	0.166667
SNP5476	7	14125000	0.0714286	0.0909091
SNP5477	7	14625000	0.0271493	0.141844
SNP5478	7	15375000	0.0407674	0.137705
SNP5479	7	15625000	0.0194346	0.107143
SNP5480	7	16375000	0.0503876	0.0957447
SNP5481	7	16625000	0.0595668	0.107407
SNP5482	7	16875000	0.0397074	0.097035
SNP5483	7	17875000	0.0478528	0.134021
SNP5484	7	18125000	0	0
SNP5485	7	18625000	0.0526316	0.0754717
SNP5486	7	19125000	0.0714286	0.105263
SNP5487	7	19625000	0.0145278	0.0774908
SNP5488	7	19875000	0.0240964	0.0740741
SNP5489	7	20375000	0.0309735	0.101449
SNP5490	7	20625000	0.031051	0.0883534
SNP5491	7	20875000	0.0240964	0.124424
SNP5492	7	21375000	0.0246154	0.169118
SNP5493	7	21625000	0.0200211	0.117284
SNP5494	7	21875000	0.0457952	0.14587
SNP5495	7	22125000	0.0504202	0.16568
SNP5496	7	22375000	0.0498812	0.091954
SNP5497	7	22625000	0.015625	0.0995671
SNP5498	7	22875000	0.0310078	0.0788732
SNP5499	7	23125000	0.00424628	0.064
SNP5500	7	23375000	0.0165138	0.0806452
SNP5501	7	23625000	0.0418994	0.0967742
SNP5502	7	23875000	0.0406852	0.0947631
SNP5503	7	24625000	0.0315315	0.0921053
SNP5504	7	24875000	0.0346253	0.173454
SNP5505	7	25125000	0.0676692	0.05
SNP5506	7	25625000	0.0533333	0.0810811
SNP5507	7	25875000	0.05	0.108696
SNP5508	7	26125000	0.0733945	0.180723
SNP5509	7	26875000	0.0359408	0.123457
SNP5510	7	27125000	0.0592593	0.0952381
SNP5511	7	27375000	0.0363196	0.112994
SNP5512	7	27625000	0.0296496	0.136691
SNP5513	7	27875000	0.036	0.0517241
SNP5514	7	28625000	0.355932	0.388889
SNP5515	7	28875000	0.381974	0.369565
SNP5516	7	29125000	0.27027	0.402332
SNP5517	7	29375000	0.424615	0.415584
SNP5518	7	29625000	0.411003	0.39886
SNP5519	7	29875000	0.40161	0.440154
SNP5520	7	30125000	0.379213	0.445559
SNP5521	7	30375000	0.394118	0.432099
SNP5522	7	30625000	0.428773	0.443844
SNP5523	7	30875000	0.401734	0.42284
SNP5524	7	31375000	0.411765	0.348837
SNP5525	7	31625000	0.390909	0.465969
SNP5526	7	31875000	0.422078	0.432749
SNP5527	7	32625000	0.430081	0.443931
SNP5528	7	32875000	0.424219	0.40991
SNP5529	7	33125000	0.426286	0.421951
SNP5530	7	33625000	0.05	0.055814
SNP5531	7	34125000	0.0763889	0.141553
SNP5532	7	34875000	0.0226522	0.130564
SNP5533	7	35125000	0.0371494	0.0860534
SNP5534	7	35375000	0.0325581	0.178947
SNP5535	7	35625000	0.0339286	0.153846
SNP5536	7	35875000	0.0442547	0.12529
SNP5537	7	36625000	0.047486	0.131579
SNP5538	7	36875000	0.0116279	0.139535
SNP5539	7	37375000	0.0356732	0.130769
SNP5540	7	37875000	0.0307933	0.11449
SNP5541	7	38375000	0.0409556	0.136139
SNP5542	7	38875000	0.0332626	0.169082
SNP5543	7	39375000	0.0733945	0.32
SNP5544	7	39625000	0.076087	0.263158
SNP5545	7	39875000	0.0455259	0.0985915
SNP5546	7	40125000	0.0381232	0.143204
SNP5547	7	40375000	0.0190476	0.152778
SNP5548	7	42125000	0.12993	0.178082
SNP5549	7	43375000	0.028169	0.0625
SNP5550	7	43625000	0.0582524	0.136364
SNP5551	7	43875000	0.308824	0.215385
SNP5552	7	44125000	0.0235721	0.136986
SNP5553	7	44375000	0.0322581	0.120787
SNP5554	7	44625000	0.0437252	0.131827
SNP5555	7	44875000	0.0466102	0.1
SNP5556	7	45125000	0.0588235	0.0740741
SNP5557	7	45625000	0.226667	0
SNP5558	7	45875000	0.0239521	0.101911
SNP5559	7	47375000	0.0163934	0.0769231
SNP5560	7	47875000	0.0303249	0.10321
SNP5561	7	48125000	0.0319823	0.142384
SNP5562	7	48375000	0.0237762	0.107143
SNP5563	7	48625000	0.023224	0.106509
SNP5564	7	48875000	0.0412698	0.147368
SNP5565	7	49875000	0.367347	0.285714
SNP5566	7	50125000	0.423983	0.450704
SNP5567	7	50375000	0.426799	0.421525
SNP5568	7	50625000	0.26253	0.272727
SNP5569	7	51125000	0.0588235	0.220588
SNP5570	7	51625000	0.0229008	0.0636364
SNP5571	7	53375000	0.0483871	0.181818
SNP5572	7	54625000	0.0295203	0.108374
SNP5573	7	55125000	0.0234604	0.113122
SNP5574	7	55375000	0.0256684	0.101083
SNP5575	7	55625000	0.030303	0.0976096
SNP5576	7	55875000	0.0367299	0.135071
SNP5577	7	56125000	0.0377541	0.131075
SNP5578	7	56375000	0.039801	0.116
SNP5579	7	56625000	0.120257	0.206133
SNP5580	7	56875000	0.0434783	0.222222
SNP5581	7	57125000	0.156823	0.179537
SNP5582	7	57375000	0.015625	0.0434783
SNP5583	7	57625000	0.354646	0.382908
SNP5584	7	57875000	0.235085	0.285714
SNP5585	7	61125000	0.365523	0.338174
SNP5586	7	61875000	0.260031	0.325926
SNP5587	7	62625000	0.436975	0.430464
SNP5588	7	62875000	0.305263	0.4
SNP5589	7	63125000	0.302108	0.27551
SNP5590	7	63375000	0.273684	0.1875
SNP5591	7	63625000	0.432532	0.452703
SNP5592	7	63875000	0.394261	0.429508
SNP5593	7	64125000	0.41206	0.416107
SNP5594	7	64375000	0.440634	0.436291
SNP5595	7	64625000	0.408422	0.358289
SNP5596	7	64875000	0.396396	0.44
SNP5597	7	65125000	0.347518	0.3125
SNP5598	7	65375000	0.0252101	0.0607735
SNP5599	7	65875000	0.486486	0.454545
SNP5600	7	66125000	0.186567	0.3125
SNP5601	7	66375000	0.427746	0.451482
SNP5602	7	66625000	0.439425	0.42869
SNP5603	7	66875000	0.422835	0.447743
SNP5604	7	69125000	0.388889	0.222222
SNP5605	7	69875000	0.412371	0.333333
SNP5606	7	70125000	0.461894	0.465608
SNP5607	7	70375000	0.434276	0.4
SNP5608	7	70875000	0.437888	0.428571
SNP5609	7	71125000	0.433333	0.368421
SNP5610	7	71625000	0.394737	0.454545
SNP5611	7	72375000	0.257669	0.450216
SNP5612	7	72625000	0.372	0.471698
SNP5613	7	73125000	0.443609	0.450216
SNP5614	7	73375000	0.371341	0.414166
SNP5615	7	73625000	0.444795	0.454106
SNP5616	7	73875000	0.351032	0.358209
SNP5617	7	74125000	0.387293	0.356707
SNP5618	7	74375000	0.414035	0.481183
SNP5619	7	74625000	0.417323	0.309859
SNP5620	7	74875000	0.395833	0.444444
SNP5621	7	75125000	0.403913	0.416787
SNP5622	7	75375000	0.397683	0.426702
SNP5623	7	75625000	0.428737	0.44352
SNP5624	7	75875000	0.407166	0.426357
SNP5625	7	76125000	0.406371	0.411308
SNP5626	7	76375000	0.355932	0.458128
SNP5627	7	76625000	0.382578	0.409628
SNP5628	7	76875000	0.421504	0.392006
SNP5629	7	77125000	0.390244	0.466667
SNP5630	7	77375000	0.47563	0.41452
SNP5631	7	77625000	0.443038	0.440789
SNP5632	7	77875000	0.449744	0.421769
SNP5633	7	78125000	0.426471	0.412214
SNP5634	7	78375000	0.476744	0.4
SNP5635	7	78625000	0.407186	0.394737
SNP5636	7	79625000	0.466102	0.448276
SNP5637	7	79875000	0.45614	0.4
SNP5638	7	80125000	0.49635	0.323529
SNP5639	7	80375000	0.416	0
SNP5640	7	81375000	0.384615	0.306122
SNP5641	7	81625000	0.446429	0.345455
SNP5642	7	81875000	0.462069	0.360465
SNP5643	7	82125000	0.490566	0.423358
SNP5644	7	82625000	0.47619	0.458824
SNP5645	7	82875000	0.437276	0.383598
SNP5646	7	83125000	0.356209	0.464286
SNP5647	7	83625000	0.419608	0.5
SNP5648	7	83875000	0.373494	0.0769231
SNP5649	7	84375000	0.421053	0.333333
SNP5650	7	86625000	0.37395	0.398601
SNP5651	7	86875000	0.434109	0.465201
SNP5652	7	87125000	0.414239	0.455645
SNP5653	7	87375000	0.481928	0.444444
SNP5654	7	87875000	0.419394	0.404901
SNP5655	7	89625000	0	0
SNP5656	7	89875000	0.440033	0.4
SNP5657	7	90125000	0.382857	0.465116
SNP5658	7	90625000	0.366197	0.25
SNP5659	7	91625000	0.424779	0.378421
SNP5660	7	91875000	0.382979	0.400657
SNP5661	7	92125000	0.408813	0.365234
SNP5662	7	92875000	0.438642	0.423786
SNP5663	7	93125000	0.449635	0.452381
SNP5664	7	93625000	0.432258	0.419689
SNP5665	7	94125000	0.42199	0.417582
SNP5666	7	94875000	0.451238	0.375
SNP5667	7	95125000	0.403148	0.40991
SNP5668	7	95375000	0.407143	0.357143
SNP5669	7	95625000	0.375556	0.421212
SNP5670	7	95875000	0.375887	0.380952
SNP5671	7	96375000	0.430556	0.442308
SNP5672	7	97375000	0.413866	0.402027
SNP5673	7	97625000	0.44385	0.356164
SNP5674	7	98375000	0.303279	0.412214
SNP5675	7	98625000	0.415696	0.40361
SNP5676	7	98875000	0.463612	0.415179
SNP5677	7	99375000	0.429967	0.442786
SNP5678	7	99625000	0.454416	0.448385
SNP5679	7	99875000	0.382622	0.436409
SNP5680	7	100125000	0.412814	0.448879
SNP5681	7	100375000	0.438407	0.412605
SNP5682	7	100625000	0.310727	0.376884
SNP5683	7	100875000	0.41227	0.403636
SNP5684	7	101125000	0.373678	0.373134
SNP5685	7	101375000	0.45509	0.431894
SNP5686	7	101625000	0.389864	0.413907
SNP5687	7	101875000	0.388742	0.40965
SNP5688	7	102125000	0.353896	0.313783
SNP5689	7	102375000	0.33264	0.280193
SNP5690	7	102625000	0.363747	0.414634
SNP5691	7	102875000	0.384321	0.312791
SNP5692	7	103125000	0.345596	0.360801
SNP5693	7	103375000	0.363636	0.395626
SNP5694	7	103875000	0.318105	0.261856
SNP5695	7	104375000	0.356164	0.474638
SNP5696	7	105125000	0.432741	0.442115
SNP5697	7	105625000	0.44354	0.449353
SNP5698	7	105875000	0.359929	0.422535
SNP5699	7	106625000	0.447917	0.4375
SNP5700	7	106875000	0.364865	0.363636
SNP5701	7	107375000	0.409037	0.419492
SNP5702	7	107625000	0.422794	0.435414
SNP5703	7	107875000	0.421652	0.429897
SNP5704	7	108125000	0.420253	0.430693
SNP5705	7	108625000	0.481884	0.287736
SNP5706	7	111375000	0.410233	0.313842
SNP5707	7	111625000	0.322785	0.396509
SNP5708	7	111875000	0.48	0.428571
SNP5709	7	112125000	0.46904	0.418121
SNP5710	7	112625000	0.488889	0.5
SNP5711	7	114375000	0.345865	0.435252
SNP5712	7	114625000	0.419142	0.301587
SNP5713	7	115875000	0.426449	0.391626
SNP5714	7	116125000	0.363014	0.242424
SNP5715	7	116375000	0.459538	0.364865
SNP5716	7	116625000	0.308642	0.455752
SNP5717	7	116875000	0.408304	0.333333
SNP5718	7	117125000	0.345665	0.431953
SNP5719	7	117375000	0.397275	0.403509
SNP5720	7	117625000	0.454746	0.406593
SNP5721	7	118625000	0.22561	0.414634
SNP5722	7	120875000	0.275862	0.300341
SNP5723	7	121125000	0.350282	0.457597
SNP5724	7	121875000	0.41206	0.379487
SNP5725	7	122375000	0.328918	0.389313
SNP5726	7	122875000	0.304348	0.304348
SNP5727	7	123125000	0.454545	0.468158
SNP5728	7	123375000	0.294118	0.327586
SNP5729	7	123625000	0.325581	0.377358
SNP5730	7	124875000	0.339623	0.263158
SNP5731	7	125625000	0.375	0.272727
SNP5732	7	126125000	0.365672	0.461538
SNP5733	7	126375000	0.429412	0.411765
SNP5734	7	127125000	0.397849	0.457895
SNP5735	7	127375000	0.258964	0.436893
SNP5736	7	127625000	0.385787	0.430108
SNP5737	7	127875000	0.429167	0.403846
SNP5738	7	128125000	0.365577	0.394089
SNP5739	7	128375000	0.327815	0.373913
SNP5740	7	128625000	0.308738	0.346185
SNP5741	7	128875000	0.304965	0.365517
SNP5742	7	129125000	0.316732	0.368024
SNP5743	7	129375000	0.405405	0.357143
SNP5744	7	129875000	0.302689	0.366898
SNP5745	7	130625000	0.326705	0.438356
SNP5746	7	131125000	0.262411	0.381268
SNP5747	7	131375000	0.224138	0.394035
SNP5748	7	131875000	0.332133	0.38412
SNP5749	7	132125000	0.313846	0.345528
SNP5750	7	132875000	0.284658	0.393333
SNP5751	7	133125000	0	0
SNP5752	7	133625000	0.458574	0.454795
SNP5753	7	133875000	0.428571	0.418719
SNP5754	7	134125000	0.408898	0.430328
SNP5755	7	134625000	0.342857	0.416058
SNP5756	7	134875000	0.376218	0.451613
SNP5757	7	135125000	0.491803	0.5
SNP5758	7	135375000	0.38271	0.410726
SNP5759	7	135875000	0.492063	0.409091
SNP5760	7	137125000	0.410156	0.384615
SNP5761	7	137625000	0.296053	0.398058
SNP5762	7	137875000	0.46875	0.452174
SNP5763	7	138125000	0.344106	0.414587
SNP5764	7	138375000	0.404346	0.423055
SNP5765	7	138625000	0.413978	0.4
SNP5766	7	138875000	0.36355	0.39782
SNP5767	7	139125000	0.472603	0.466667
SNP5768	7	139625000	0.393466	0.425743
SNP5769	7	139875000	0.389982	0.414254
SNP5770	7	140125000	0.346756	0.422111
SNP5771	7	140375000	0.287462	0.268293
SNP5772	7	141625000	0.329692	0.334046
SNP5773	7	141875000	0.327824	0.314419
SNP5774	7	142125000	0.304792	0.372662
SNP5775	7	142375000	0.330455	0.391365
SNP5776	7	142625000	0.385906	0.448498
SNP5777	7	142875000	0.383133	0.414634
SNP5778	7	143125000	0.357058	0.408046
SNP5779	7	143375000	0.376307	0.25
SNP5780	7	143625000	0.345912	0.378913
SNP5781	7	143875000	0.325786	0.390951
SNP5782	7	144125000	0.357724	0.368421
SNP5783	7	144625000	0.427609	0.450512
SNP5784	7	146625000	0.291667	0.395745
SNP5785	7	146875000	0.27668	0.376344
SNP5786	7	147125000	0.368421	0.411111
SNP5787	7	147375000	0.348315	0.45045
SNP5788	7	147875000	0.214286	0.340491
SNP5789	7	148125000	0.346253	0.333333
SNP5790	7	148375000	0.409396	0.438144
SNP5791	7	148625000	0.405844	0.434211
SNP5792	7	148875000	0.367171	0.33121
SNP5793	7	149125000	0.466049	0.379386
SNP5794	7	149375000	0.307692	0.340426
SNP5795	7	149625000	0.374061	0.398074
SNP5796	7	150125000	0.327473	0.372203
SNP5797	7	150375000	0.332649	0.369128
SNP5798	7	150625000	0.296689	0.348713
SNP5799	7	150875000	0.317647	0.346479
SNP5800	7	151125000	0.325765	0.310087
SNP5801	7	151375000	0.270977	0.315267
SNP5802	7	151625000	0.305008	0.344842
SNP5803	7	151875000	0.193878	0.128205
SNP5804	7	152375000	0.245763	0.286822
SNP5805	7	152625000	0.222222	0.301775
SNP5806	7	153125000	0.435644	0.214286
SNP5807	7	154375000	0.426667	0.282051
SNP5808	7	154625000	0.329586	0.360544
SNP5809	7	154875000	0.34824	0.412926
SNP5810	7	155125000	0.32093	0.401028
SNP5811	7	155375000	0.215054	0.444444
SNP5812	7	155625000	0.210526	0.1
SNP5813	7	156625000	0.0481928	0.144928
SNP5814	7	156875000	0.058296	0.12766
SNP5815	7	157125000	0.0508108	0.0726073
